,user,location,text,time_creation,id
147,stitchisadick,,@Zoe_Luxe_ Perfect could double as a covid face mask too,2020-08-30 11:07:38,1300027392509972483
148,MintPossum,VCU Kinetic Imaging,"@radmax @somerset_young @hallepocket @SusannaLHarris @behsss Since covid, there’s been a shortage so vendors are ve… https://t.co/5Vt126WGyg",2020-08-30 11:07:38,1300027392442933248
149,NeeleyEunice,,"For Trump, GOP Created an Alternate Reality Beyond COVID-19 https://t.co/jqkNPvSFfF via @YahooNews",2020-08-30 11:07:38,1300027392295972864
0,Mda22451816,"Massachusetts, USA",@RFERL The same happened in Germany against the Covid protesters,2020-08-30 11:07:38,1300027391620845573
1,reynolds_steven,,@AriMEden @predatormaelia @bopinion Uhh ok. This was known information. Not the exact figures but we knew the peopl… https://t.co/QNlXhfu3wH,2020-08-30 11:07:38,1300027391528624129
2,VarunBora5,,@DrRPNishank @HindustanTimes @narendramodi @AmitShah @PMOIndia @HMOIndia @transformIndia @mygovindia @PIB_India… https://t.co/aI7Dh2x4nk,2020-08-30 11:07:37,1300027389372628992
3,MokshMukesh,,"Unlock 4: How Delhi Metro plans to get back on track post Coronavirus lockdown
https://t.co/MHhOxqbAol",2020-08-30 11:07:37,1300027387418034178
4,Raajesh85,,@ICICIBank I request everyone please don't use any service of this bank they will destroy your life. They are makin… https://t.co/RLd7fBJhvm,2020-08-30 11:07:36,1300027384389709824
5,m_mason1976,Greater Manchester,"@TotterdellJac a pandemic, not experienced before in this generation which is no mean feat especially from home, bu… https://t.co/XA554WfBme",2020-08-30 11:07:35,1300027380652703745
6,Jwat5,"Roswell, GA",@brad_polumbo Ya but it will be the end of America!  No freedom king trump the violence will not stop covid will ke… https://t.co/o6lg7058Nc,2020-08-30 11:07:35,1300027380434718721
7,gla55m,Burton on Trent ,Its a long time to the next General Election but I think I should warn you that the same Sh1t will happen and noone… https://t.co/bM2OklXOeO,2020-08-30 11:07:33,1300027374160011264
8,5G_CORONA_COVID,,@QEQWAVE We losing ducks left right and centre!,2020-08-30 11:07:33,1300027373669228544
9,CommunismNChill,"Houston, TX",@JamesSmith0072 @macdiggidy @sossmak @MrAndyNgo I'm not catching covid... but I guarantee you that would be my move if I was out there 🚩🏴👍,2020-08-30 11:07:33,1300027373262340097
10,SalinaPost,"Salina, KS",2 Kansas doctors but differing COVID-19 takes in Senate race https://t.co/6BuVKnq2CV https://t.co/qfBp426RpW,2020-08-30 11:07:33,1300027370359812099
11,RobMitch92,Northern,@LUFC Nice guy who donated food for staff working around the clock in two hospitals during the worst of the COVID c… https://t.co/eUP0VzwhQa,2020-08-30 11:07:32,1300027368430501888
12,thegoapost,"Panaji, Goa",#Breaking: BJP General Secretary &amp; NRI Commissioner @NSawaikar tests #COVID 19 Positive. Sawaikar is asymptomatic a… https://t.co/QiEODcWVQK,2020-08-30 11:07:32,1300027366924644353
13,Mrjoshiejj,,Messi is nearing Barcelona exit I think that says it all not turning up for COVID testing at Barcelona training ground this morning,2020-08-30 11:07:32,1300027366014681089
14,ShannonDowney,On The Run,Covid = constant conversations about boundaries. Which is yet another reason why it’s exhausting.,2020-08-30 11:07:31,1300027364374728704
15,llIIllme,Philippines,@meralco We compare our meralco bills @HouseofRepsPH There is really a pattern in the sudden surge of consumption i… https://t.co/JSD61xeN5v,2020-08-30 11:07:30,1300027360834510848
16,admediaoffice,Abu Dhabi,The programme aims to ensure that nurseries are ready to receive children by training and qualifying around 17K nur… https://t.co/1tLkaW1jT1,2020-08-30 11:07:29,1300027356497600512
17,LearnEnglish17,,"BBC News - Tour de France 2020: How does the Tour avoid Covid-19?
https://t.co/hUR3DMpX0O",2020-08-30 11:07:27,1300027348763504645
18,shreeha12,India,"@niravb @TarekFatah Yeah, fortunately, psychiatric presentations appear in later stages of covid. I am not assuming anything by the way 😂",2020-08-30 11:07:27,1300027348411056130
19,babsie16,,LIVE: Worshippers gather in Karbala for Ashura amid COVID-19 restrictions https://t.co/lUMX5f95xe via @YouTube,2020-08-30 11:07:27,1300027346855092224
20,ICEHInvest_News,World🌍,Covid-19 Cases Top 25 Million World-Wide https://t.co/UI0j70LauZ,2020-08-30 11:07:27,1300027345194156032
21,soshisluv,choa's bra pad,irl whose whole family got covid like last week is now travelling,2020-08-30 11:07:25,1300027340009988098
22,namgayzam,thimphu ,Highest jump in local transmission today since Covid-19 outbreak in Bhutan because of Dantak: 27 positive cases.… https://t.co/NbRfuOnhrn,2020-08-30 11:07:25,1300027338164375553
23,EmilyJaneR1988,,Mad to think I used to share cigarettes with strangers on nights out! Now I back away from people who stand too clo… https://t.co/DTKakZquxd,2020-08-30 11:07:24,1300027336205705217
24,DanielHugill,"London, England","@TeacherTapp @miss_mcinerney Have you asked about staffrooms, coffee breaks, lunch arrangements for staff in the… https://t.co/S3xVSNkSmF",2020-08-30 11:07:24,1300027334700007430
25,Lotgrinder,Parts Unknown,"Covid-19 is now a verified scam. Links to CDC ""Comorbidities"" section below. @AmiriKing https://t.co/DNqX3BZJ6v",2020-08-30 11:07:23,1300027331977908225
26,valleycommando1,wales,@Lunatica_89 @WalesOnline Of Covid? or everything else people are dying of because they're missing things like cancer treatment?,2020-08-30 11:07:23,1300027330920882176
27,don17571,,"Suburban voters say Trump never addressed COVID-19, racial unrest at RNC: ""simply ignored it""… https://t.co/gfwEqRW3qQ",2020-08-30 11:07:23,1300027330270646272
28,arjunc3012,,@IndiGo6E @IndiGo6E You said this the last time as well. YOU HAVE CANCELLED A FLIGHT DUE TO COVID AND ARE NOT DOING… https://t.co/57IanaNu3u,2020-08-30 11:07:22,1300027324839075840
29,ruksanafazil,"Birmingham, England",@Mr_Mackley Totally normal. I've been teaching 8 years and yesterday I had a moment too. The covid drama doesnt hel… https://t.co/NYKQxTs3M8,2020-08-30 11:07:21,1300027322263838721
30,fortunerok2,Universal. ,@SlimeBman @Omphile46713001 @LordVizo__ Them you wonder why our country has academic who are just a bunch of profes… https://t.co/hnyTC6h5k5,2020-08-30 11:07:20,1300027316333096960
31,cbassols,"Milton, DE",If only we had a national plan from a real president who wanted to help all states. It's like @realDonaldTrump he o… https://t.co/T5Xt6dCpUQ,2020-08-30 11:07:19,1300027314265296897
32,bryantodd64,Los Angeles & NY,"OK, let's tell the truth now.  CDC has amended their numbers, noting that a little over 9200 people have died from… https://t.co/eUDmCNlOLB",2020-08-30 11:07:19,1300027312352702465
33,VintageArtCafe,New Jersey,@pdg212 @LionelMedia Maybe I am an anomaly but I have never known someone personally who died from the flu. Its har… https://t.co/mzJrE2jpJd,2020-08-30 11:07:19,1300027311547441152
34,loriwininger,,@realDonaldTrump trump had the numbers altered by the CDC to mislead people about the numbers of people who have di… https://t.co/7WUQzq66pQ,2020-08-30 11:07:19,1300027311270457344
35,PolitiBunny,¯\_(ツ)_/¯,"How about you just let our kids go back to school first? Then we can talk about attendance, diversity, and whatever… https://t.co/ux87cCfUhv",2020-08-30 11:07:18,1300027311119642627
36,freshprince84,Global Citizen,"@seg_ct @thehill 1,200 Americans died of covid in the last 24 hours. Is that not to act?",2020-08-30 11:07:18,1300027308078780416
37,ZingaraLondon1,USA/UK,@DearAuntCrabby Wishing him a happy Covid experience. Paging Charles Darwin...,2020-08-30 11:07:16,1300027300344406017
38,dutch163,"Catskill Mts, NY",Why unions are good for workers—especially in a crisis like COVID-19: https://t.co/AX3icz1dIX,2020-08-30 11:07:16,1300027298675150848
39,Techfuturenew,United States,From COVID Generation to Crypto Generation #CryptoCurrency #trading via https://t.co/NEo7LankbK https://t.co/0OMR6YmoaF,2020-08-30 11:07:15,1300027296116551680
40,Dragonit3e,Amsterdam,Feel like utter shit covid test in a few hours hope I'm good,2020-08-30 11:07:15,1300027294698926080
41,easmech,Northampton,"Youve had 4 months to fear... bit late now 
https://t.co/1cFQ6jv7Um",2020-08-30 11:07:14,1300027294468145152
42,aisankhe,,"@UPManilaJMA Thanks! Covid-19 is wreaking havoc on businesses, especially small businesses. With the shutdowns and… https://t.co/W4H9R6xeHk",2020-08-30 11:07:14,1300027293415301120
43,Manonthefence,"ÜT: 51.750577,-1.264466",@fact_covid A good way to get your message to its target audience.,2020-08-30 11:07:14,1300027291565731840
44,zeerlin12,,Yeah let the not rights spread this shit for there so called freedoms but at the end of the day they can't ignore a… https://t.co/rmd4LLdCw7,2020-08-30 11:07:13,1300027287576940549
45,Einigkeit5,,Ent-Redefined-Global Leaders Urge South Korean Government and the UN to Correct Religious Oppression in the Name of… https://t.co/xMX0EhaARs,2020-08-30 11:07:13,1300027286465343491
46,Flub1957,Switzerland,"Treasury eyeing £20 billion tax hikes to pay Covid costs

It is a fair comment to say that when ⁦@johnmcdonnellMP⁩… https://t.co/KDNW1ycg8s",2020-08-30 11:07:12,1300027283638489088
47,Joshgalka89,,"Resorting to name calling, I see:
SHOCK REPORT: This Week CDC Quietly Updated COVID-19 Numbers - Only 9,210 America… https://t.co/w2n8CVL78i",2020-08-30 11:07:12,1300027282958974976
48,albatroneburb,,"@BakerIdris @adambro @SharonMcAuley7 @DailyMirror What does acute infectious disease mean?
What does typically has… https://t.co/luQteAOsJb",2020-08-30 11:07:12,1300027282820665346
49,_rob_p_,"London, England",@SynthAndStrings @agoodfireburns @UKChange I guess each area is different. Our local shops seem to have thrived during Covid.,2020-08-30 11:07:12,1300027282367614976
50,SimonFr51960401,,"@CNN CNN NEWS 
Black people
White people
Blacks
Whites
Hispanics
White supremacists
Black lives victim
Asian
White… https://t.co/Zortf3lmg2",2020-08-30 11:07:12,1300027282136985602
51,dk_dukes,kenya,CS Mutahi Kagwe before gerring covid-19 funds https://t.co/tnhUkeUllX,2020-08-30 11:07:11,1300027281075843075
52,shreyasaumya4,India,@rashtrapatibhvn cant you interfere in this matter of neet nd jee where millions are at risk As covid cases are inc… https://t.co/ZQieMLNmny,2020-08-30 11:07:11,1300027279288889344
53,HerbieDyer,,"@foogatwo “This week the CDC quietly updated the Covid number to admit that only 6% of all the 153,504 deaths recor… https://t.co/Y3YDcsPx4P",2020-08-30 11:07:10,1300027273656102912
54,nathanson57,"Ile-de-France, France","Folks, fell upon this today. Paul Sheridan's, from Cornell University, letter to Dr. Fauci, cc. to Potus and Congre… https://t.co/CrVXQfLatf",2020-08-30 11:07:09,1300027272817192961
55,Aarushs777,"London, England",@AnuragANK where can I get panvel gramin (ulwe and karanjade) covid daily report?,2020-08-30 11:07:09,1300027272447971328
56,BernardBellow,"South East, England",@twickertweet4 @LeahButlerSmith @DailyMailUK He's a very good orator and has 'awakened' to the right cause at the r… https://t.co/ntppt7364x,2020-08-30 11:07:09,1300027271789645824
57,PositivelyJoan,,Sydney Doctor Wants Vaccine Passports and Travel Bans for Anyone Refusing COVID Jab https://t.co/q14VTQIXfp via @21WIRE,2020-08-30 11:07:09,1300027271357530112
58,WRabbhit,,"Wow. Only 6% of deaths had covid as the sole cause of death. 🧐

Are you awake yet to the figer fuckery? 🤥

Smash th… https://t.co/4VVtooB6MP",2020-08-30 11:07:09,1300027270673948673
59,SeekAndSee2,Scotland,#invest “It’s vital that young people get the support they need to get through this difficult period. Government ne… https://t.co/IfBBPbWMfj,2020-08-30 11:07:08,1300027265984671745
60,PMARCMedia,"Lucknow, (UP) India",From September: Temporary home for transgender amid Covid crisis https://t.co/EMk3eo4ayk,2020-08-30 11:07:08,1300027265384771584
61,Zeus39644610,,@CarmineSabia @realDonaldTrump How many citizens have been armed? A lot less than those who died from covid. It’s a… https://t.co/mT4sNQzLOQ,2020-08-30 11:07:07,1300027265045221376
62,myshipsaredead,,@LauraLynnTT That means 6% of covid deaths were from perfectly healthy people who were never at risk to die from covid.,2020-08-30 11:07:07,1300027262776074241
63,BitchWOT,"Newry, Northern Ireland",I’ve decided I’m going to get my last two remaining assignments turned in today and meet up with a friend. HMU if y… https://t.co/ON3gduXyhc,2020-08-30 11:07:06,1300027259403808768
64,Montana2Rice4Ev,,"@Mbraxton66 So if you have hypertension or your 68, it's fine so everyone shut up!  WTF is wrong with you?  Covid-1… https://t.co/mUYgMYhskM",2020-08-30 11:07:06,1300027258241863681
65,FarhanullahSha1,"Peshawar, Pakistan","@SagarChadha18 @MonaAlamm Brthr I m a dctor srvd througout this pndemic, in June v had no empty beds in ICU and Iso… https://t.co/qnXgxT5Xcn",2020-08-30 11:07:05,1300027254303526913
66,123RHGreen,"Asheville, NC","We've been scammed.

But conservatives already know that.

Oops: It Looks Like the Vast Majority of Positive COVID… https://t.co/jfH3Vc2TQb",2020-08-30 11:07:05,1300027253552746500
67,statesville,"Statesville, NC",COVID-19 is having a profound effect on household finances across the country. Many Americans have been laid off or… https://t.co/raeiXVTYdG,2020-08-30 11:07:04,1300027252453904384
68,bruceg87,"London, UK",Student on the BBC news saying her first year of University will be ruined because she is not going to experience g… https://t.co/pUiLDweE6l,2020-08-30 11:07:04,1300027249782030336
69,perfectbluedye,Física UAM,two brooos chillin in a hot tub five feet apart cuz they fear covid-19,2020-08-30 11:07:04,1300027249463365634
70,IslingtonLife,"Islington, London","Capital City College Group are offering hundreds of free online courses, for all ages, in response to the social an… https://t.co/ktLFM3M5N5",2020-08-30 11:07:03,1300027247743709184
71,UniversalStats,,"🇧🇪 Belgium coronavirus COVID-19 report for Sunday, August 30th:

77,113 confirmed cases (+922)
9,924 deaths (+8)… https://t.co/abSiXEKYGD",2020-08-30 11:07:03,1300027247034806272
72,Clark_Savage_JR,United Kingdom,"🇺🇸COVID BIAS🇺🇸1⃣7⃣8⃣
@Domino6Domino
@free2live805
@SmallTownLady3
@TreyFadeaway
@dudesxing
@GeorgeP93864867… https://t.co/AAl2pAwiQ9",2020-08-30 11:07:03,1300027245080326150
73,CHADO_K_,"Johannesburg, South Africa","@Liverbird6times @zvrvz @TheAnfieldTalk Starting to think the covid excuse is rubbish. We would need to sell mane, salah or vvd to invest",2020-08-30 11:07:03,1300027244535074816
74,Pedro_ChosenOne,pedrosmith1966@gmail.com. ,"@realDonaldTrump @RandPaul Obviously Trump, McConnell, Republican Governors and Republican Party is using Covid 19… https://t.co/UsDuXXsn1l",2020-08-30 11:07:03,1300027244392468480
75,BevBishop18,"Virginia, USA",@JoeBiden I am gathering that he created Covid-19 by your ad and that you feel by tweeting this it is going to chan… https://t.co/efZ9PsNDi6,2020-08-30 11:07:02,1300027243566174209
76,drnoahross,"Johannesburg, South Africa",Paradise islands reopen only to visitors who've had Covid-19 - CNN https://t.co/jx7J2ZV1da https://t.co/PcKn3L35Ow,2020-08-30 11:07:02,1300027242995568640
77,weblure,,"@LiberOpresso @littllemel If you get pneumonia while infected with COVID-19 and then die, they'll write down that p… https://t.co/469M6xoK0T",2020-08-30 11:07:02,1300027241586282497
78,mikeyced66,"New York, USA",@StevenTotilo @McConkeysTowel_ I don’t think Beal was a blunder because guys get hurt. His shoulder issue I’m not w… https://t.co/TdPLb7RkAZ,2020-08-30 11:07:01,1300027239602495488
79,WeNeedEU,UK,"@beckyb0000 @happyhippy2015 @AlisonCmarmite @Dr2NisreenAlwan @Parents_Utd So, if you want to find the probability o… https://t.co/Sm5wQ4moet",2020-08-30 11:07:01,1300027239103422465
80,laststandofusa,Home of the Brave,"FACT : Only 6% of the deaths actually died from COVID-19.

@laststandofusa 
@8_27J 
@monica_sassy 
@Derameth… https://t.co/S5PMPlbmEH",2020-08-30 11:07:01,1300027238675558403
